GEOID,n_listings,n_unique_hosts,n_entire_home,availability_365,number_of_reviews,share_entire_home
36081054800,1,1,0,0.0,3.0,0.0
36081055100,59,15,4,278.06779661016947,3.135593220338983,0.06779661016949153
36081055200,3,3,1,240.0,42.333333333333336,0.3333333333333333
36081055400,2,2,1,135.0,10.5,0.5
36081055500,12,7,3,250.75,57.666666666666664,0.25
36081055600,1,1,0,251.0,13.0,0.0
36081055700,14,12,5,146.5,19.071428571428573,0.35714285714285715
36081055800,2,2,1,174.0,5.5,0.5
36081055900,10,10,6,189.1,13.3,0.6
36081056000,1,1,0,365.0,11.0,0.0
36081056400,4,3,4,264.5,97.25,1.0
36081056500,7,6,6,215.85714285714286,29.714285714285715,0.8571428571428571
36081056600,1,1,1,90.0,4.0,1.0
36081056700,9,5,0,280.44444444444446,5.0,0.0
36081056800,7,6,5,233.28571428571428,20.142857142857142,0.7142857142857143
36081057700,3,3,0,151.33333333333334,16.666666666666668,0.0
36081058000,6,6,6,272.8333333333333,36.666666666666664,1.0
36081058100,6,6,5,147.33333333333334,36.666666666666664,0.8333333333333334
36081058200,16,15,10,198.75,102.75,0.625
36081058300,14,12,7,209.64285714285714,10.857142857142858,0.5
36081058500,29,16,15,264.37931034482756,8.689655172413794,0.5172413793103449
36081058700,14,11,8,210.71428571428572,20.142857142857142,0.5714285714285714
36081058900,20,11,7,244.9,13.15,0.35
36081059000,2,2,0,364.0,7.0,0.0
36081059100,17,17,6,173.58823529411765,28.058823529411764,0.35294117647058826
36081059200,6,5,1,280.5,20.166666666666668,0.16666666666666666
36081059300,10,7,5,135.0,31.5,0.5
36081059400,7,5,3,315.14285714285717,56.285714285714285,0.42857142857142855
36081059501,10,3,2,299.4,22.4,0.2
36081059502,4,4,3,166.75,13.0,0.75
36081059600,1,1,1,201.0,110.0,1.0
36081059800,6,5,2,128.66666666666666,50.166666666666664,0.3333333333333333
36081060000,3,3,1,117.66666666666667,25.666666666666668,0.3333333333333333
36081060300,2,2,0,181.5,0.5,0.0
36081060600,2,2,2,182.5,4.5,1.0
36081060701,4,2,0,84.25,38.75,0.0
36081061200,2,2,1,226.0,19.0,0.5
36081061400,11,8,5,302.09090909090907,9.363636363636363,0.45454545454545453
36081061601,4,4,0,260.0,52.0,0.0
36081061602,6,5,4,280.8333333333333,25.5,0.6666666666666666
36081061800,4,3,3,250.0,26.75,0.75
36081061900,2,1,1,354.5,59.0,0.5
36081062000,4,4,1,272.25,30.5,0.25
36081062100,3,3,2,221.66666666666666,4.0,0.6666666666666666
36081062200,6,6,4,234.5,10.166666666666666,0.6666666666666666
36081062300,6,3,1,318.8333333333333,27.333333333333332,0.16666666666666666
36081062500,11,5,2,307.54545454545456,23.272727272727273,0.18181818181818182
36081062600,6,3,2,153.16666666666666,28.5,0.3333333333333333
36081062700,3,3,2,273.0,5.666666666666667,0.6666666666666666
36081062900,1,1,0,365.0,0.0,0.0
36081063000,2,2,1,206.5,138.5,0.5
36081063200,3,3,0,137.66666666666666,3.0,0.0
36081063301,5,3,5,334.6,46.8,1.0
36081063302,6,3,5,320.1666666666667,33.0,0.8333333333333334
36081063500,3,1,0,0.0,2.3333333333333335,0.0
36081063700,2,2,1,133.5,0.0,0.5
36081063800,4,3,1,252.25,75.0,0.25
36081063900,4,4,3,334.25,3.25,0.75
36081064101,2,2,0,356.5,78.0,0.0
36081064500,1,1,0,247.0,96.0,0.0
36081064600,9,7,1,235.22222222222223,8.666666666666666,0.1111111111111111
36081065000,9,6,2,169.0,38.666666666666664,0.2222222222222222
36081065401,8,7,7,223.875,24.5,0.875
36081065402,1,1,0,152.0,2.0,0.0
36081065501,1,1,1,159.0,9.0,1.0
36081065600,22,18,13,309.45454545454544,17.90909090909091,0.5909090909090909
36081065702,1,1,1,217.0,129.0,1.0
36081065703,1,1,1,365.0,2.0,1.0
36081065900,2,2,2,365.0,19.5,1.0
36081066000,8,8,4,221.375,53.625,0.5
36081066100,2,2,1,329.5,123.5,0.5
36081066401,11,9,4,246.8181818181818,103.45454545454545,0.36363636363636365
36081066402,12,11,8,270.3333333333333,42.416666666666664,0.6666666666666666
36081066403,12,11,7,211.33333333333334,17.833333333333332,0.5833333333333334
36081066404,2,2,2,357.0,0.0,1.0
36081066501,1,1,1,360.0,82.0,1.0
36081066701,7,7,3,260.42857142857144,79.28571428571429,0.42857142857142855
36081067100,1,1,1,347.0,27.0,1.0
36081067700,1,1,1,365.0,16.0,1.0
36081068000,20,18,8,265.0,39.7,0.4
36081068200,7,6,3,217.42857142857142,22.0,0.42857142857142855
36081068300,4,3,0,0.0,13.5,0.0
36081069000,12,12,10,267.3333333333333,56.166666666666664,0.8333333333333334
36081069300,1,1,0,0.0,0.0,0.0
36081069400,15,15,11,242.66666666666666,31.8,0.7333333333333333
36081069500,2,2,1,165.5,20.5,0.5
36081069701,13,6,2,88.6923076923077,13.923076923076923,0.15384615384615385
36081069702,5,3,4,312.4,57.0,0.8
36081070300,3,3,1,243.33333333333334,5.333333333333333,0.3333333333333333
36081070700,5,5,1,154.8,78.0,0.2
36081070900,2,2,1,182.5,8.0,0.5
36081071100,10,9,2,38.9,11.4,0.2
36081071304,5,4,3,73.0,60.0,0.6
36081071306,17,10,2,88.82352941176471,5.9411764705882355,0.11764705882352941
36081071600,1,1,0,260.0,98.0,0.0
36081071701,4,4,1,177.5,34.75,0.25
36081071702,4,4,1,201.25,8.75,0.25
36081071900,11,9,7,223.72727272727272,75.72727272727273,0.6363636363636364
36081072100,2,2,0,0.0,1.5,0.0
36081072300,4,4,1,152.25,1.25,0.25
36081072900,8,6,3,120.375,52.0,0.375
36081073100,5,5,3,115.2,18.0,0.6
36081073700,5,5,2,24.4,8.8,0.4
36081073900,5,5,1,124.6,18.0,0.2
36081074100,3,3,3,90.0,7.333333333333333,1.0
36081074300,9,3,7,261.22222222222223,2.0,0.7777777777777778
36081074500,3,3,2,91.33333333333333,28.0,0.6666666666666666
36081075701,7,7,4,145.14285714285714,15.428571428571429,0.5714285714285714
36081075702,1,1,0,89.0,0.0,0.0
36081076902,4,3,1,196.75,32.75,0.25
36081077300,1,1,0,0.0,1.0,0.0
36081077500,12,4,3,214.58333333333334,16.583333333333332,0.25
36081077902,5,5,5,120.6,4.8,1.0
36081077903,3,3,1,293.0,17.666666666666668,0.3333333333333333
36081077904,6,5,2,268.5,9.666666666666666,0.3333333333333333
36081077905,2,2,2,365.0,70.5,1.0
36081077906,2,1,2,321.0,38.5,1.0
36081077907,2,2,2,62.5,116.5,1.0
36081077908,2,2,1,182.5,20.5,0.5
36081078800,9,6,7,245.77777777777777,23.666666666666668,0.7777777777777778
36081079000,13,5,0,125.92307692307692,56.38461538461539,0.0
36081079200,2,1,0,317.5,21.0,0.0
36081079300,2,2,1,344.0,25.5,0.5
36081079701,2,2,0,171.5,12.0,0.0
36081079702,7,4,3,233.42857142857142,13.714285714285714,0.42857142857142855
36081079900,21,12,11,271.0,34.57142857142857,0.5238095238095238
36081080301,8,6,5,207.0,31.0,0.625
36081080302,11,9,6,151.9090909090909,33.36363636363637,0.5454545454545454
36081080900,3,3,2,89.66666666666667,3.0,0.6666666666666666
36081081400,2,2,1,317.5,0.0,0.5
36081081800,8,8,4,296.125,24.75,0.5
36081083700,11,8,3,218.27272727272728,14.363636363636363,0.2727272727272727
36081083800,4,4,1,357.5,32.25,0.25
36081084000,10,6,0,260.7,225.9,0.0
36081084500,3,2,0,327.0,37.333333333333336,0.0
36081084601,3,3,0,273.0,149.0,0.0
36081084602,12,9,3,326.0833333333333,26.166666666666668,0.25
36081084901,33,11,6,37.27272727272727,5.787878787878788,0.18181818181818182
36081084902,9,6,5,33.111111111111114,74.44444444444444,0.5555555555555556
36081085300,2,2,1,175.0,34.0,0.5
36081085500,5,4,2,241.4,130.6,0.4
36081085700,13,7,2,54.61538461538461,35.61538461538461,0.15384615384615385
36081085900,13,10,3,201.23076923076923,76.84615384615384,0.23076923076923078
36081086100,9,7,2,239.22222222222223,66.0,0.2222222222222222
36081086300,11,8,3,168.54545454545453,55.45454545454545,0.2727272727272727
36081086400,4,4,2,177.0,31.5,0.5
36081086500,8,8,3,126.125,18.75,0.375
36081087100,53,15,10,121.73584905660377,27.62264150943396,0.18867924528301888
36081088400,10,8,5,284.1,59.0,0.5
36081088903,2,2,0,263.5,71.5,0.0
36081089201,9,7,4,219.22222222222223,30.333333333333332,0.4444444444444444
36081089202,1,1,0,0.0,0.0,0.0
36081090700,5,4,1,161.2,39.8,0.2
36081091800,7,2,2,333.2857142857143,16.285714285714285,0.2857142857142857
36081091900,6,6,3,171.5,64.16666666666667,0.5
36081092200,2,2,2,223.5,14.5,1.0
36081092500,8,7,4,189.125,56.375,0.5
36081092800,2,2,2,364.5,13.5,1.0
36081092900,15,13,7,216.4,11.733333333333333,0.4666666666666667
36081094201,6,5,4,206.83333333333334,82.66666666666667,0.6666666666666666
36081094202,37,23,25,206.40540540540542,42.86486486486486,0.6756756756756757
36081094203,12,12,9,196.41666666666666,21.833333333333332,0.75
36081094700,8,6,2,228.125,27.0,0.25
36081095400,35,25,19,246.2,31.457142857142856,0.5428571428571428
36081096400,46,35,28,232.04347826086956,42.82608695652174,0.6086956521739131
36081097206,2,1,0,365.0,0.5,0.0
36081099200,10,9,6,298.3,44.1,0.6
36081099701,1,1,0,339.0,56.0,0.0
36081099703,3,2,1,128.0,22.0,0.3333333333333333
36081099704,1,1,1,0.0,94.0,1.0
36081099802,11,10,7,234.0909090909091,6.636363636363637,0.6363636363636364
36081100801,5,4,1,269.2,69.6,0.2
36081100804,3,3,2,241.66666666666666,15.0,0.6666666666666666
36081101002,3,3,3,301.6666666666667,12.0,1.0
36081101004,5,5,3,144.4,48.0,0.6
36081102900,3,2,1,21.666666666666668,86.0,0.3333333333333333
36081103201,7,3,2,237.28571428571428,6.0,0.2857142857142857
36081103202,7,2,6,321.0,6.285714285714286,0.8571428571428571
36081103300,2,2,2,232.0,50.0,1.0
36081103900,9,4,5,249.66666666666666,51.22222222222222,0.5555555555555556
36081109300,7,4,1,183.42857142857142,17.428571428571427,0.14285714285714285
36081109700,3,3,1,157.0,23.333333333333332,0.3333333333333333
36081111300,3,3,2,149.66666666666666,23.333333333333332,0.6666666666666666
36081112300,3,2,3,316.6666666666667,91.0,1.0
36081112900,4,2,2,162.5,6.0,0.5
36081113900,1,1,1,0.0,28.0,1.0
36081114100,4,3,1,161.25,16.25,0.25
36081114700,2,2,0,12.0,21.5,0.0
36081115100,1,1,0,188.0,16.0,0.0
36081115500,3,3,2,222.0,10.0,0.6666666666666666
36081115900,2,2,0,171.0,79.5,0.0
36081116100,4,3,0,135.75,14.25,0.0
36081116301,16,4,1,15.3125,1.1875,0.0625
36081116302,4,2,0,5.75,10.5,0.0
36081116700,1,1,0,179.0,1.0,0.0
36081117100,10,6,2,277.2,15.5,0.2
36081117500,9,7,4,203.0,1.2222222222222223,0.4444444444444444
36081118500,6,4,1,184.5,13.333333333333334,0.16666666666666666
36081118700,5,3,0,267.4,87.6,0.0
36081118900,4,3,1,119.0,7.0,0.25
36081119100,12,8,4,175.08333333333334,25.416666666666668,0.3333333333333333
36081119300,5,2,0,237.4,4.2,0.0
36081119500,5,3,1,284.8,69.2,0.2
36081119900,4,3,3,148.75,97.0,0.75
36081120100,2,1,0,217.0,36.5,0.0
36081120500,2,1,0,126.0,3.0,0.0
36081120701,2,2,2,173.5,6.5,1.0
36081121500,7,4,1,287.85714285714283,6.142857142857143,0.14285714285714285
36081122300,4,4,3,174.25,34.0,0.75
36081122702,10,5,0,214.8,21.7,0.0
36081122703,4,4,1,90.75,6.25,0.25
36081122704,7,4,0,113.71428571428571,15.142857142857142,0.0
36081124100,4,4,2,185.0,132.75,0.5
36081124700,5,4,2,82.4,78.0,0.4
36081125700,6,6,1,199.16666666666666,30.166666666666668,0.16666666666666666
36081126700,9,5,1,296.0,10.11111111111111,0.1111111111111111
36081127700,4,3,1,252.25,14.0,0.25
36081129102,2,2,2,307.0,0.0,1.0
36081130100,5,4,5,283.4,29.0,1.0
36081133300,1,1,1,278.0,25.0,1.0
36081133900,2,2,0,31.0,28.0,0.0
36081134100,7,5,2,236.42857142857142,40.714285714285715,0.2857142857142857
36081134701,2,1,0,162.0,32.0,0.0
36081134702,2,2,1,182.5,0.0,0.5
36081136700,3,2,2,351.3333333333333,13.666666666666666,0.6666666666666666
36081137700,1,1,1,269.0,0.0,1.0
36081138501,2,2,1,182.5,42.5,0.5
36081140300,1,1,1,351.0,20.0,1.0
36081140901,1,1,1,139.0,1.0,1.0
36081140902,3,3,1,351.3333333333333,3.6666666666666665,0.3333333333333333
36081141700,10,4,0,228.0,21.2,0.0
36081142900,11,2,3,218.63636363636363,16.363636363636363,0.2727272727272727
36081143500,1,1,1,333.0,3.0,1.0
36081144100,1,1,0,0.0,86.0,0.0
36081144700,5,3,2,29.8,152.2,0.4
36081145101,1,1,0,279.0,14.0,0.0
36081146700,9,4,8,251.77777777777777,27.88888888888889,0.8888888888888888
36081147900,2,2,1,160.0,61.0,0.5
36081148300,1,1,1,87.0,101.0,1.0
36081150702,4,2,0,74.5,51.0,0.0
36081155103,1,1,0,362.0,0.0,0.0
36081157101,3,3,2,265.3333333333333,40.333333333333336,0.6666666666666666
36081161700,4,3,4,173.25,24.0,1.0
36081162100,6,6,2,163.16666666666666,14.0,0.3333333333333333
36085000300,1,1,1,33.0,76.0,1.0
36085000600,3,3,1,170.0,59.666666666666664,0.3333333333333333
36085000700,15,11,8,253.0,79.53333333333333,0.5333333333333333
36085000800,4,3,2,301.0,48.0,0.5
36085000900,5,5,2,312.2,79.4,0.4
36085001100,9,6,4,170.44444444444446,15.88888888888889,0.4444444444444444
36085001700,13,8,7,248.07692307692307,44.92307692307692,0.5384615384615384
36085002002,2,2,2,130.5,58.0,1.0
36085002100,17,12,5,266.70588235294116,43.294117647058826,0.29411764705882354
36085002700,2,2,1,184.5,23.5,0.5
36085002900,4,3,1,193.5,120.5,0.25
36085003300,16,11,8,246.5625,30.75,0.5
36085004001,4,4,0,213.25,95.75,0.0
36085004002,1,1,0,365.0,147.0,0.0
36085005000,3,2,1,241.0,23.666666666666668,0.3333333333333333
36085005901,7,5,4,158.85714285714286,69.14285714285714,0.5714285714285714
36085005902,1,1,1,0.0,22.0,1.0
36085007001,1,1,1,336.0,34.0,1.0
36085007002,11,7,8,301.72727272727275,40.18181818181818,0.7272727272727273
36085007400,4,4,3,340.5,10.75,0.75
36085007700,6,4,2,200.5,40.333333333333336,0.3333333333333333
36085008100,12,10,3,239.08333333333334,53.666666666666664,0.25
36085009701,1,1,0,289.0,225.0,0.0
36085010500,17,8,6,255.1764705882353,16.0,0.35294117647058826
36085011201,5,5,3,246.0,59.2,0.6
36085011203,5,5,3,200.4,18.2,0.6
36085011204,1,1,0,354.0,116.0,0.0
36085011401,1,1,1,365.0,0.0,1.0
36085012100,4,4,1,271.75,5.25,0.25
36085012200,15,4,3,154.8,6.933333333333334,0.2
36085012500,3,3,3,207.0,87.66666666666667,1.0
36085012804,3,2,1,240.66666666666666,135.66666666666666,0.3333333333333333
36085013203,1,1,0,129.0,168.0,0.0
36085013302,3,3,1,319.3333333333333,12.333333333333334,0.3333333333333333
36085013400,1,1,1,0.0,0.0,1.0
36085014100,4,2,1,234.25,2.5,0.25
36085014700,2,2,1,139.0,1.0,0.5
36085015603,2,2,1,40.0,9.5,0.5
36085016901,1,1,0,0.0,0.0,0.0
36085017009,2,1,0,365.0,2.0,0.0
36085017012,3,3,2,238.0,17.666666666666668,0.6666666666666666
36085017014,3,2,3,298.0,1.6666666666666667,1.0
36085017300,2,1,1,268.0,36.5,0.5
36085017701,1,1,1,358.0,1.0,1.0
36085017702,1,1,0,365.0,0.0,0.0
36085018703,1,1,1,347.0,5.0,1.0
36085018901,2,2,1,317.0,0.0,0.5
36085018902,5,4,3,161.2,2.4,0.6
36085019700,1,1,1,365.0,19.0,1.0
36085020100,6,3,1,356.3333333333333,6.0,0.16666666666666666
36085020701,1,1,1,308.0,2.0,1.0
36085020702,2,2,0,350.0,15.0,0.0
36085021300,7,6,1,251.14285714285714,13.714285714285714,0.14285714285714285
36085022300,2,2,2,244.0,11.5,1.0
36085023100,6,6,1,255.66666666666666,67.83333333333333,0.16666666666666666
36085023900,5,2,2,188.6,13.8,0.4
36085024401,3,3,3,284.0,51.0,1.0
36085024700,1,1,1,44.0,36.0,1.0
36085025100,1,1,0,365.0,111.0,0.0
36085027301,1,1,0,349.0,130.0,0.0
36085027302,2,2,2,359.0,27.5,1.0
36085027704,1,1,1,236.0,29.0,1.0
36085027706,1,1,0,0.0,8.0,0.0
36085029104,5,4,1,267.2,19.8,0.2
36085029105,2,2,2,182.5,18.0,1.0
36085030302,3,3,2,266.6666666666667,25.0,0.6666666666666666
36085031901,2,2,0,365.0,1.5,0.0
36085031902,8,6,2,317.125,18.25,0.25
36085032300,4,3,3,243.25,11.5,0.75
